ID_GVA46|FILLER|ESTADO_VTO|FECHA_VTO|IMPORTE_VT|N_COMP|T_COMP|ESTADO_UNI|IMP_VT_UNI|IMP_VT_EXT|IM_VT_UN_E|ALTERNATIVA_1|IMPORTE_TOTAL_1|ALTERNATIVA_2|IMPORTE_TOTAL_2|AJUSTA_COBRO_FECHA_ALTERNATIVA|UNIDADES_TOTAL_1|UNIDADES_TOTAL_2
4499||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002435|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4500||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002436|FAC|PEN|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4501||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002437|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4502||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002438|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4503||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002439|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4504||PAG|2023-02-10 00:00:00|8500,0000000|B0000300002440|FAC|PAG|43,5900000|,0000000|,0000000|2023-02-20 00:00:00|8755,0000000|2023-03-02 00:00:00|9010,0000000|S|44,9000000|46,2100000
4505||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002441|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4506||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002442|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4507||PAG|2023-02-10 00:00:00|6900,0000000|B0000300002443|FAC|PAG|35,3800000|,0000000|,0000000|2023-02-20 00:00:00|7107,0000000|2023-03-02 00:00:00|7314,0000000|S|36,4400000|37,5000000
4508||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002444|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4509||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002445|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4510||PAG|2023-02-10 00:00:00|6900,0000000|B0000300002446|FAC|PAG|35,3800000|,0000000|,0000000|2023-02-20 00:00:00|7107,0000000|2023-03-02 00:00:00|7314,0000000|S|36,4400000|37,5000000
4511||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002447|FAC|PEN|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4512||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002448|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4513||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002449|FAC|PEN|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4514||PAG|2023-02-10 00:00:00|9000,0000000|B0000300002450|FAC|PAG|46,1500000|,0000000|,0000000|2023-02-20 00:00:00|9270,0000000|2023-03-02 00:00:00|9540,0000000|S|47,5300000|48,9200000
4515||PAG|2023-02-10 00:00:00|7400,0000000|B0000300002451|FAC|PAG|37,9500000|,0000000|,0000000|2023-02-20 00:00:00|7622,0000000|2023-03-02 00:00:00|7844,0000000|S|39,0900000|40,2300000
4516||PAG|2023-02-10 00:00:00|9000,0000000|B0000300002452|FAC|PAG|46,1500000|,0000000|,0000000|2023-02-20 00:00:00|9270,0000000|2023-03-02 00:00:00|9540,0000000|S|47,5300000|48,9200000
4517||PAG|2023-02-10 00:00:00|7400,0000000|B0000300002453|FAC|PAG|37,9500000|,0000000|,0000000|2023-02-20 00:00:00|7622,0000000|2023-03-02 00:00:00|7844,0000000|S|39,0900000|40,2300000
4518||PAG|2023-02-10 00:00:00|7400,0000000|B0000300002454|FAC|PAG|37,9500000|,0000000|,0000000|2023-02-20 00:00:00|7622,0000000|2023-03-02 00:00:00|7844,0000000|S|39,0900000|40,2300000
4519||PAG|2023-02-10 00:00:00|7400,0000000|B0000300002455|FAC|PEN|37,9500000|,0000000|,0000000|2023-02-20 00:00:00|7622,0000000|2023-03-02 00:00:00|7844,0000000|S|39,0900000|40,2300000
4520||PAG|2023-02-10 00:00:00|7400,0000000|B0000300002456|FAC|PAG|37,9500000|,0000000|,0000000|2023-02-20 00:00:00|7622,0000000|2023-03-02 00:00:00|7844,0000000|S|39,0900000|40,2300000
4521||PAG|2023-02-10 00:00:00|7400,0000000|B0000300002457|FAC|PAG|37,9500000|,0000000|,0000000|2023-02-20 00:00:00|7622,0000000|2023-03-02 00:00:00|7844,0000000|S|39,0900000|40,2300000
4522||PAG|2023-02-10 00:00:00|9000,0000000|B0000300002458|FAC|PAG|46,1500000|,0000000|,0000000|2023-02-20 00:00:00|9270,0000000|2023-03-02 00:00:00|9540,0000000|S|47,5300000|48,9200000
4523||PAG|2023-02-10 00:00:00|3800,0000000|B0000300002459|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0000000|2023-03-02 00:00:00|4028,0000000|S|20,0700000|20,6600000
4524||PAG|2023-02-10 00:00:00|5300,0000000|B0000300002460|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0000000|2023-03-02 00:00:00|5618,0000000|S|28,0000000|28,8100000
4525||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001883|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4526||PAG|2023-02-10 00:00:00|5400,0000000|A0000300001884|FAC|PAG|27,6900000|,0000000|,0000000|2023-02-20 00:00:00|5562,0000000|2023-03-02 00:00:00|5724,0000000|S|28,5200000|29,3500000
4527||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001885|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4528||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001886|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4529||PAG|2023-02-10 00:00:00|5400,0000000|A0000300001887|FAC|PEN|27,6900000|,0000000|,0000000|2023-02-20 00:00:00|5562,0000000|2023-03-02 00:00:00|5724,0000000|S|28,5200000|29,3500000
4530||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001888|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4531||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001889|FAC|PEN|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4532||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001890|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4533||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001891|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4534||PAG|2023-02-10 00:00:00|5400,0000000|A0000300001892|FAC|PEN|27,6900000|,0000000|,0000000|2023-02-20 00:00:00|5562,0000000|2023-03-02 00:00:00|5724,0000000|S|28,5200000|29,3500000
4535||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001893|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4536||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001894|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4537||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001895|FAC|PEN|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4538||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001896|FAC|PEN|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4539||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001897|FAC|PEN|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4540||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001898|FAC|PEN|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4541||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001899|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4542||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001900|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4543||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001901|FAC|PEN|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4544||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001902|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4545||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001903|FAC|PEN|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4546||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001904|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4547||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001905|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4548||PAG|2023-02-10 00:00:00|7000,0000000|A0000300001906|FAC|PAG|35,9000000|,0000000|,0000000|2023-02-20 00:00:00|7210,0000000|2023-03-02 00:00:00|7420,0000000|S|36,9800000|38,0500000
4549||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001907|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4550||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001908|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4551||PAG|2023-02-10 00:00:00|5400,0000000|A0000300001909|FAC|PAG|27,6900000|,0000000|,0000000|2023-02-20 00:00:00|5562,0000000|2023-03-02 00:00:00|5724,0000000|S|28,5200000|29,3500000
4552||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001910|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4553||PAG|2023-02-10 00:00:00|3800,0100000|A0000300001911|FAC|PAG|19,4900000|,0000000|,0000000|2023-02-20 00:00:00|3914,0100000|2023-03-02 00:00:00|4028,0100000|S|20,0700000|20,6600000
4554||PAG|2023-02-10 00:00:00|5300,0100000|A0000300001912|FAC|PEN|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0100000|2023-03-02 00:00:00|5618,0100000|S|28,0000000|28,8100000
4555||PAG|2023-02-10 00:00:00|5300,0100000|A0000300001913|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0100000|2023-03-02 00:00:00|5618,0100000|S|28,0000000|28,8100000
4556||PAG|2023-02-10 00:00:00|5300,0100000|A0000300001914|FAC|PEN|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0100000|2023-03-02 00:00:00|5618,0100000|S|28,0000000|28,8100000
4557||PAG|2023-02-10 00:00:00|6900,0000000|A0000300001915|FAC|PAG|35,3800000|,0000000|,0000000|2023-02-20 00:00:00|7107,0000000|2023-03-02 00:00:00|7314,0000000|S|36,4400000|37,5000000
4558||PAG|2023-02-10 00:00:00|5300,0100000|A0000300001916|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0100000|2023-03-02 00:00:00|5618,0100000|S|28,0000000|28,8100000
4559||PAG|2023-02-10 00:00:00|8500,0000000|A0000300001917|FAC|PAG|43,5900000|,0000000|,0000000|2023-02-20 00:00:00|8755,0000000|2023-03-02 00:00:00|9010,0000000|S|44,9000000|46,2100000
4560||PAG|2023-02-10 00:00:00|5300,0100000|A0000300001918|FAC|PAG|27,1800000|,0000000|,0000000|2023-02-20 00:00:00|5459,0100000|2023-03-02 00:00:00|5618,0100000|S|28,0000000|28,8100000
